user,item,ranks,norm_ranks,test_year
1703,311,316.0,314.0,2010
1703,966,214.0,212.0,2010
1703,1854,199.0,197.0,2010
1706,14840,,,2010
1706,1401,2108.0,2108.0,2010
1706,328,2029.0,2029.0,2010
1709,2394,,,2010
1710,7,116.0,116.0,2010
1710,16203,,,2010
1710,16201,,,2010
1710,16199,,,2010
1710,16196,,,2010
1710,16195,,,2010
1710,16194,,,2010
1710,16193,,,2010
1710,16188,,,2010
1710,16187,,,2010
1710,16184,,,2010
1710,16183,,,2010
1710,16181,,,2010
1710,14169,,,2010
1710,8625,,,2010
1710,7977,,,2010
1710,16205,,,2010
1710,2832,,,2010
1710,420,688.0,687.0,2010
1710,1491,,,2010
1710,4887,1912.0,1910.0,2010
1710,1112,1014.0,1012.0,2010
1710,1700,723.0,721.0,2010
1710,2756,,,2010
1710,16190,,,2010
1710,5791,2857.0,2852.0,2010
1710,1124,,,2010
1710,16198,,,2010
1710,16204,,,2010
1710,13857,,,2010
1710,4895,,,2010
1710,16192,,,2010
1710,986,514.0,513.0,2010
1710,16202,,,2010
1710,407,360.0,359.0,2010
1710,16197,,,2010
1710,5970,,,2010
1710,16186,,,2010
1710,16182,,,2010
1710,3886,1973.0,1966.0,2010
1710,6967,,,2010
1710,14624,,,2010
1710,16185,,,2010
1710,3528,,,2010
1710,16200,,,2010
1710,9783,4204.0,4195.0,2010
1710,3531,,,2010
1710,5066,3610.0,3601.0,2010
1710,16191,,,2010
1718,442,,,2010
1718,1934,1642.0,1642.0,2010
1718,8103,,,2010
1718,2638,2646.0,2645.0,2010
1718,4616,1656.0,1655.0,2010
1718,12480,,,2010
1719,16246,,,2010
1719,8136,750.0,750.0,2010
1719,16233,,,2010
1719,16243,,,2010
1720,8945,890.0,890.0,2010
1720,10804,,,2010
1721,16288,,,2010
1723,1121,955.0,955.0,2010
1723,9362,,,2010
1723,238,513.0,513.0,2010
1723,5193,,,2010
1723,103,252.0,252.0,2010
1723,418,1621.0,1618.0,2010
1723,1731,1381.0,1378.0,2010
1723,7119,39.0,39.0,2010
1724,207,15.0,15.0,2010
1724,1512,3979.0,3978.0,2010
1724,16350,,,2010
1724,173,17.0,16.0,2010
1724,56,165.0,163.0,2010
1726,331,200.0,200.0,2010
1726,468,540.0,539.0,2010
1732,16368,,,2010
1736,1081,189.0,189.0,2010
1736,1505,2000.0,1999.0,2010
1736,6389,373.0,372.0,2010
1736,5268,,,2010
1741,424,35.0,35.0,2010
1741,689,396.0,395.0,2010
1741,1511,4041.0,4039.0,2010
1741,2134,1489.0,1487.0,2010
1741,207,32.0,32.0,2010
1741,486,115.0,113.0,2010
1741,1048,20.0,20.0,2010
1741,1409,329.0,325.0,2010
1742,89,6.0,6.0,2010
1743,1281,752.0,752.0,2010
1743,6016,,,2010
1743,14444,,,2010
1743,1670,,,2010
1743,5969,196.0,196.0,2010
1743,1853,64.0,64.0,2010
1743,5126,,,2010
1743,808,3.0,3.0,2010
1743,2200,,,2010
1743,1035,146.0,144.0,2010
1743,1678,1137.0,1132.0,2010
1743,2214,,,2010
1743,1557,,,2010
1743,1868,17.0,16.0,2010
1743,1185,5.0,4.0,2010
1743,1182,133.0,129.0,2010
1743,1180,1.0,1.0,2010
1743,805,255.0,247.0,2010
1743,693,560.0,551.0,2010
1743,1188,78.0,73.0,2010
1743,14443,,,2010
1743,4168,,,2010
1743,2959,20.0,16.0,2010
1743,466,321.0,310.0,2010
1743,2617,,,2010
1743,816,131.0,124.0,2010
1743,2618,,,2010
1743,2210,,,2010
1743,4995,,,2010
1743,2204,,,2010
1743,2203,,,2010
1743,825,,,2010
1743,16411,,,2010
1745,454,,,2010
1745,1552,,,2010
1745,16414,,,2010
1751,11613,,,2010
1751,16441,,,2010
1757,55,30.0,30.0,2010
1757,498,7.0,7.0,2010
1757,525,89.0,87.0,2010
1757,532,1288.0,1285.0,2010
1757,704,3560.0,3556.0,2010
1757,907,251.0,248.0,2010
1757,914,,,2010
1757,1026,4734.0,4728.0,2010
1757,1179,383.0,379.0,2010
1757,2526,1164.0,1159.0,2010
1757,4024,614.0,609.0,2010
1757,4561,,,2010
1757,5149,,,2010
1757,5537,,,2010
1757,5947,3495.0,3487.0,2010
1757,6567,,,2010
1757,14802,1813.0,1805.0,2010
1757,16491,,,2010
1757,475,86.0,84.0,2010
1757,16492,,,2010
1757,464,580.0,574.0,2010
1757,405,648.0,640.0,2010
1757,65,11.0,10.0,2010
1757,80,508.0,501.0,2010
1757,89,6.0,6.0,2010
1757,288,14.0,11.0,2010
1757,289,1.0,1.0,2010
1757,291,24.0,19.0,2010
1757,292,10.0,7.0,2010
1757,430,242.0,232.0,2010
1757,296,173.0,163.0,2010
1757,314,223.0,212.0,2010
1757,318,75.0,67.0,2010
1757,328,960.0,940.0,2010
1757,329,96.0,85.0,2010
1757,349,31.0,23.0,2010
1757,374,236.0,221.0,2010
1757,377,28.0,21.0,2010
1757,378,27.0,20.0,2010
1757,306,125.0,110.0,2010
1757,16493,,,2010
1757,5307,,,2010
1758,16497,,,2010
1760,10859,1105.0,1105.0,2010
1760,917,472.0,472.0,2010
1760,1179,342.0,342.0,2010
1760,923,382.0,381.0,2010
1760,72,12.0,12.0,2010
1760,1142,,,2010
1760,1122,388.0,385.0,2010
1760,8215,,,2010
1760,3444,1598.0,1592.0,2010
1760,1531,,,2010
1760,1398,2724.0,2717.0,2010
1760,1104,152.0,151.0,2010
1760,1083,129.0,128.0,2010
1760,56,995.0,988.0,2010
1760,857,37.0,36.0,2010
1760,856,21.0,20.0,2010
1760,854,199.0,194.0,2010
1760,808,2594.0,2581.0,2010
1760,768,551.0,541.0,2010
1760,519,1589.0,1576.0,2010
1760,233,18.0,17.0,2010
1760,154,20.0,18.0,2010
1760,11042,4530.0,4511.0,2010
1760,16502,,,2010
1760,757,1470.0,1455.0,2010
1768,6448,,,2010
1768,544,533.0,533.0,2010
1768,16563,,,2010
1768,16560,,,2010
1768,524,749.0,748.0,2010
1769,289,42.0,42.0,2010
1771,89,140.0,140.0,2010
1771,55,16.0,16.0,2010
1771,161,60.0,59.0,2010
1771,289,2.0,2.0,2010
1771,300,32.0,30.0,2010
1771,466,31.0,29.0,2010
1777,1084,,,2010
1777,16617,,,2010
1777,16616,,,2010
1777,16614,,,2010
1777,13190,,,2010
1777,13187,,,2010
1777,13186,,,2010
1777,16624,,,2010
1777,13184,,,2010
1777,13182,,,2010
1777,12552,,,2010
1777,7810,3382.0,3382.0,2010
1777,13185,,,2010
1777,13183,,,2010
1777,13206,,,2010
1777,13209,,,2010
1777,16609,,,2010
1777,16612,,,2010
1777,12218,2129.0,2129.0,2010
1777,13189,,,2010
1777,16622,,,2010
1777,16610,,,2010
1780,89,296.0,296.0,2010
1780,257,189.0,189.0,2010
1780,288,11.0,11.0,2010
1780,292,334.0,331.0,2010
1780,295,7.0,7.0,2010
1780,300,6.0,6.0,2010
1780,344,65.0,62.0,2010
1780,461,168.0,164.0,2010
1780,466,60.0,57.0,2010
1781,9321,,,2010
1781,16646,,,2010
1781,65,252.0,252.0,2010
1781,6400,2650.0,2649.0,2010
1781,16657,,,2010
1781,16660,,,2010
1782,3288,2574.0,2574.0,2010
1782,680,144.0,144.0,2010
1782,16664,,,2010
1783,207,50.0,50.0,2010
1783,3797,,,2010
1783,924,757.0,756.0,2010
1786,11731,,,2010
1788,2801,1530.0,1530.0,2010
1788,686,2175.0,2174.0,2010
1788,300,2110.0,2109.0,2010
1792,562,23.0,23.0,2010
1792,1806,264.0,263.0,2010
1792,8111,187.0,186.0,2010
1792,1757,2513.0,2510.0,2010
1792,2864,176.0,175.0,2010
1792,959,84.0,83.0,2010
1792,599,38.0,37.0,2010
1792,1413,27.0,26.0,2010
1792,1372,5.0,5.0,2010
1792,4784,442.0,434.0,2010
1792,8126,735.0,726.0,2010
1792,707,16.0,15.0,2010
1792,1412,1.0,1.0,2010
1792,565,92.0,85.0,2010
1792,4251,438.0,427.0,2010
1792,4790,1340.0,1326.0,2010
1792,5416,350.0,339.0,2010
1792,7047,215.0,205.0,2010
1792,607,15.0,13.0,2010
1793,3109,528.0,528.0,2010
1794,2845,,,2010
1794,9936,,,2010
1794,10038,,,2010
1794,16352,,,2010
1794,16704,,,2010
1794,16705,,,2010
1794,16711,,,2010
1794,16712,,,2010
1795,55,30.0,30.0,2010
1795,1400,203.0,202.0,2010
1795,1098,29.0,29.0,2010
1795,906,167.0,165.0,2010
1795,686,477.0,473.0,2010
1795,485,,,2010
1795,475,86.0,84.0,2010
1795,468,540.0,534.0,2010
1795,458,3345.0,3338.0,2010
1795,306,125.0,122.0,2010
1795,301,143.0,139.0,2010
1795,300,35.0,33.0,2010
1795,298,80.0,77.0,2010
1795,296,173.0,165.0,2010
1795,352,958.0,946.0,2010
1795,4566,753.0,741.0,2010
1795,285,178.0,169.0,2010
1795,257,19.0,19.0,2010
1795,65,11.0,11.0,2010
1795,67,5.0,5.0,2010
1795,89,6.0,5.0,2010
1795,154,8.0,6.0,2010
1795,295,12.0,8.0,2010
1795,157,25.0,19.0,2010
1795,229,13.0,8.0,2010
1795,418,39.0,28.0,2010
1795,690,,,2010
1795,689,409.0,389.0,2010
1795,548,1305.0,1280.0,2010
1795,532,1288.0,1263.0,2010
1795,190,4.0,4.0,2010
1795,461,82.0,68.0,2010
1795,199,70.0,57.0,2010
1795,2083,322.0,299.0,2010
1795,465,183.0,161.0,2010
1795,302,64.0,51.0,2010
1795,389,282.0,257.0,2010
1795,377,28.0,19.0,2010
1795,1390,385.0,357.0,2010
1795,466,297.0,270.0,2010
1795,97,327.0,298.0,2010
1795,288,14.0,7.0,2010
1797,65,11.0,11.0,2010
1797,173,17.0,16.0,2010
1797,190,4.0,4.0,2010
1797,229,13.0,11.0,2010
1797,683,462.0,458.0,2010
1797,1988,666.0,661.0,2010
1797,226,81.0,77.0,2010
1797,228,69.0,65.0,2010
1797,377,28.0,24.0,2010
1797,964,174.0,167.0,2010
1797,1974,287.0,279.0,2010
1797,486,34.0,29.0,2010
1800,4025,3753.0,3753.0,2010
1800,5149,,,2010
1800,11194,,,2010
1801,16751,,,2010
1803,16762,,,2010
1803,16763,,,2010
1803,16767,,,2010
1803,16770,,,2010
1803,16771,,,2010
1803,4481,,,2010
1803,16760,,,2010
1806,89,4845.0,4845.0,2010
1806,757,894.0,894.0,2010
1806,1732,1943.0,1942.0,2010
1806,622,4380.0,4378.0,2010
1806,16787,,,2010
1807,11613,,,2010
1810,288,14.0,14.0,2010
1811,16564,,,2010
1811,16808,,,2010
1811,332,667.0,667.0,2010
1813,679,745.0,745.0,2010
1813,1451,513.0,513.0,2010
1813,89,6.0,6.0,2010
1813,300,35.0,34.0,2010
1813,352,958.0,954.0,2010
1813,464,580.0,577.0,2010
1813,528,332.0,330.0,2010
1813,1455,,,2010
1813,2981,,,2010
1816,16842,,,2010
1816,7857,,,2010
1816,11182,,,2010
1817,16852,,,2010
1818,1375,366.0,366.0,2010
1818,16857,,,2010
1818,16866,,,2010
1818,16862,,,2010
1820,531,4793.0,4793.0,2010
1821,288,188.0,188.0,2010
1821,289,36.0,36.0,2010
1821,352,838.0,836.0,2010
1821,292,170.0,169.0,2010
1821,679,1431.0,1427.0,2010
1823,16890,,,2010
1825,857,141.0,141.0,2010
1825,11042,2411.0,2410.0,2010
1825,834,,,2010
1825,504,130.0,130.0,2010
1825,16895,,,2010
1825,378,27.0,27.0,2010
1825,1044,76.0,75.0,2010
1825,7634,,,2010
1825,498,7.0,7.0,2010
1825,412,160.0,155.0,2010
1825,198,38.0,36.0,2010
1825,1037,,,2010
1825,1650,881.0,874.0,2010
1825,1672,84.0,80.0,2010
1825,497,329.0,321.0,2010
1825,89,6.0,6.0,2010
1825,1188,778.0,768.0,2010
1825,3333,415.0,405.0,2010
1829,289,1.0,1.0,2010
1831,3693,1937.0,1937.0,2010
1832,53,259.0,259.0,2010
1832,182,42.0,42.0,2010
1832,163,399.0,397.0,2010
1832,858,159.0,158.0,2010
1832,2524,170.0,168.0,2010
1832,602,260.0,256.0,2010
1832,222,73.0,72.0,2010
1832,70,253.0,249.0,2010
1832,709,66.0,65.0,2010
1832,898,357.0,349.0,2010
1832,622,69.0,67.0,2010
1832,1048,213.0,207.0,2010
1832,3902,518.0,506.0,2010
1832,437,385.0,374.0,2010
1832,429,4.0,4.0,2010
1832,1090,38.0,37.0,2010
1832,423,194.0,186.0,2010
1832,1098,106.0,100.0,2010
1832,757,121.0,114.0,2010
1832,1400,95.0,89.0,2010
1832,220,183.0,172.0,2010
1832,1424,6.0,5.0,2010
1832,207,41.0,38.0,2010
1832,196,2626.0,2603.0,2010
1832,65,1.0,1.0,2010
1832,154,70.0,62.0,2010
1832,1390,652.0,627.0,2010
1832,1097,29.0,26.0,2010
1832,1244,476.0,451.0,2010
1832,1486,381.0,358.0,2010
1832,903,151.0,137.0,2010
1832,3057,178.0,161.0,2010
1832,8710,644.0,614.0,2010
1832,615,94.0,83.0,2010
1832,424,60.0,53.0,2010
1832,366,2290.0,2256.0,2010
1832,234,360.0,333.0,2010
1832,229,11.0,8.0,2010
1832,227,2.0,1.0,2010
1832,190,36.0,30.0,2010
1832,689,382.0,350.0,2010
1832,228,21.0,16.0,2010
1832,217,10.0,6.0,2010
1832,2083,1269.0,1228.0,2010
1832,439,23.0,16.0,2010
1832,206,136.0,114.0,2010
1832,618,225.0,195.0,2010
1832,203,16.0,10.0,2010
1834,16919,,,2010
1835,72,2.0,2.0,2010
1835,2071,,,2010
1835,1897,443.0,442.0,2010
1835,1787,642.0,640.0,2010
1835,1786,1206.0,1203.0,2010
1835,1739,,,2010
1835,1713,117.0,116.0,2010
1835,1379,,,2010
1835,1700,723.0,719.0,2010
1835,1061,469.0,466.0,2010
1835,880,997.0,991.0,2010
1835,868,59.0,58.0,2010
1835,450,827.0,820.0,2010
1835,90,3296.0,3286.0,2010
1835,75,344.0,341.0,2010
1835,1075,93.0,91.0,2010
1835,5545,,,2010
1835,3191,1578.0,1566.0,2010
1835,3057,73.0,71.0,2010
1839,732,226.0,226.0,2010
1839,16950,,,2010
1842,227,405.0,405.0,2010
1845,77,25.0,25.0,2010
1845,2580,1827.0,1826.0,2010
1845,1001,125.0,124.0,2010
1845,874,592.0,590.0,2010
1845,3920,61.0,60.0,2010
1845,599,241.0,238.0,2010
1845,707,991.0,986.0,2010
1845,227,366.0,362.0,2010
1845,180,106.0,104.0,2010
1845,152,164.0,160.0,2010
1845,85,177.0,172.0,2010
1845,5020,,,2010
1845,2787,116.0,113.0,2010
1845,706,547.0,538.0,2010
1845,89,57.0,56.0,2010
1845,1019,993.0,980.0,2010
1845,1076,14.0,14.0,2010
1845,1369,425.0,414.0,2010
1845,228,1211.0,1195.0,2010
1846,17010,,,2010
1846,300,47.0,47.0,2010
1846,945,3555.0,3554.0,2010
1846,288,114.0,113.0,2010
1846,4920,957.0,955.0,2010
1846,3071,,,2010
1846,1416,131.0,129.0,2010
1846,1414,752.0,749.0,2010
1846,1242,15.0,15.0,2010
1846,959,250.0,246.0,2010
1846,868,189.0,185.0,2010
1846,735,58.0,56.0,2010
1846,733,101.0,98.0,2010
1846,717,374.0,366.0,2010
1846,1246,256.0,248.0,2010
1846,681,253.0,245.0,2010
1846,437,134.0,128.0,2010
1846,321,330.0,319.0,2010
1846,234,9.0,9.0,2010
1846,209,151.0,143.0,2010
1846,694,,,2010
1846,12209,,,2010
1850,65,96.0,96.0,2010
1850,2521,229.0,228.0,2010
1851,289,1.0,1.0,2010
1851,300,35.0,34.0,2010
1851,318,75.0,73.0,2010
1851,344,83.0,80.0,2010
1851,461,82.0,79.0,2010
1851,679,745.0,740.0,2010
1851,908,192.0,187.0,2010
1851,1428,,,2010
1851,1458,,,2010
1851,291,24.0,23.0,2010
1851,325,72.0,69.0,2010
1851,333,9.0,8.0,2010
1851,681,215.0,206.0,2010
1851,686,477.0,467.0,2010
1851,802,751.0,739.0,2010
1852,4149,,,2010
1852,17081,,,2010
1852,17087,,,2010
1852,641,1129.0,1129.0,2010
1853,746,,,2010
1853,11352,,,2010
1853,17092,,,2010
1854,17109,,,2010
1854,9550,4549.0,4549.0,2010
1854,17125,,,2010
1854,17124,,,2010
1854,17119,,,2010
1854,17118,,,2010
1854,17117,,,2010
1854,17113,,,2010
1854,17112,,,2010
1854,17106,,,2010
1854,17105,,,2010
1854,17110,,,2010
1854,17096,,,2010
1854,12454,,,2010
1854,17095,,,2010
1854,17098,,,2010
1854,17131,,,2010
1854,17128,,,2010
1854,17114,,,2010
1854,17136,,,2010
1854,17111,,,2010
1854,17135,,,2010
1854,17115,,,2010
1854,17103,,,2010
1854,17104,,,2010
1854,12447,,,2010
1854,12439,,,2010
1854,17107,,,2010
1854,17134,,,2010
1854,17100,,,2010
1854,17102,,,2010
1854,17132,,,2010
1856,67,5.0,5.0,2010
1856,157,25.0,24.0,2010
1856,289,1.0,1.0,2010
1856,455,132.0,129.0,2010
1856,523,155.0,151.0,2010
1856,906,167.0,162.0,2010
1856,2021,1193.0,1187.0,2010
1856,2022,622.0,616.0,2010
1856,2094,260.0,254.0,2010
1856,2523,213.0,207.0,2010
1856,4350,,,2010
1856,17143,,,2010
1859,17153,,,2010
1860,706,532.0,532.0,2010
1860,1349,386.0,386.0,2010
1860,2342,1851.0,1849.0,2010
1860,17176,,,2010
1860,4156,1937.0,1934.0,2010
1860,5688,,,2010
1860,949,1.0,1.0,2010
1860,917,23.0,22.0,2010
1860,5689,,,2010
1860,17173,,,2010
1860,922,1424.0,1420.0,2010
1860,1358,2285.0,2278.0,2010
1860,3470,651.0,647.0,2010
1860,8696,,,2010
1860,1521,108.0,106.0,2010
1860,1372,197.0,194.0,2010
1860,1369,223.0,219.0,2010
1860,1364,129.0,126.0,2010
1860,1360,199.0,194.0,2010
1860,1350,83.0,81.0,2010
1860,1339,275.0,267.0,2010
1860,707,398.0,388.0,2010
1860,1352,,,2010
1860,3476,204.0,197.0,2010
1860,2004,,,2010
1860,956,1875.0,1859.0,2010
1860,957,131.0,126.0,2010
1860,946,456.0,443.0,2010
1860,942,95.0,92.0,2010
1860,843,48.0,46.0,2010
1860,5899,,,2010
1860,1526,63.0,60.0,2010
1860,17177,,,2010
1860,953,186.0,177.0,2010
1860,724,576.0,557.0,2010
1860,1110,367.0,352.0,2010
1860,17175,,,2010
1863,1453,,,2010
1865,487,2318.0,2318.0,2010
1865,11087,4586.0,4585.0,2010
1867,17239,,,2010
1869,1843,,,2010
1869,4919,,,2010
1869,226,2250.0,2250.0,2010
1869,1820,,,2010
1869,4348,2517.0,2516.0,2010
1869,17276,,,2010
1875,453,1278.0,1278.0,2010
1875,4436,,,2010
1875,11236,,,2010
1875,1378,1003.0,1003.0,2010
1875,1854,2193.0,2191.0,2010
1877,432,118.0,118.0,2010
1877,3812,,,2010
1879,1789,177.0,177.0,2010
1879,5490,,,2010
1879,5845,538.0,537.0,2010
1879,17327,,,2010
1879,1116,72.0,72.0,2010
1879,1351,87.0,86.0,2010
1880,3393,,,2010
1880,190,4.0,4.0,2010
1880,292,10.0,9.0,2010
1880,498,7.0,6.0,2010
1880,704,3560.0,3557.0,2010
1880,2020,1363.0,1360.0,2010
1880,7750,,,2010
1882,17339,,,2010
1885,1731,4041.0,4041.0,2010
1885,17385,,,2010
1885,17380,,,2010
1885,17379,,,2010
1885,8870,,,2010
1885,8027,3797.0,3797.0,2010
1885,17386,,,2010
1885,17387,,,2010
1885,4232,1591.0,1591.0,2010
1885,4230,824.0,824.0,2010
1885,3703,820.0,820.0,2010
1885,17382,,,2010
1885,1709,840.0,838.0,2010
1885,17384,,,2010
1885,1418,349.0,349.0,2010
1885,70,124.0,124.0,2010
1885,81,100.0,100.0,2010
1885,621,659.0,656.0,2010
1885,418,39.0,39.0,2010
1885,17388,,,2010
1885,103,1925.0,1916.0,2010
1885,15760,,,2010
1885,11562,,,2010
1885,238,66.0,65.0,2010
1885,17392,,,2010
1885,4994,3600.0,3589.0,2010
1885,17391,,,2010
1885,755,458.0,453.0,2010
1885,1383,466.0,460.0,2010
1885,2407,472.0,465.0,2010
1885,17389,,,2010
1885,5805,2304.0,2290.0,2010
1885,17395,,,2010
1885,6151,907.0,895.0,2010
1885,1700,723.0,714.0,2010
1885,748,108.0,105.0,2010
1885,17383,,,2010
1885,17393,,,2010
1885,1717,,,2010
1885,53,121.0,117.0,2010
1885,17381,,,2010
1885,454,,,2010
1885,17390,,,2010
1890,17428,,,2010
1890,1249,78.0,78.0,2010
1890,278,739.0,738.0,2010
1890,17424,,,2010
1890,17437,,,2010
1891,17450,,,2010
1892,333,9.0,9.0,2010
1892,14501,,,2010
1893,17467,,,2010
1897,2179,454.0,454.0,2010
1898,10016,,,2010
1903,1844,3148.0,3148.0,2010
1907,5803,173.0,173.0,2010
1907,627,1134.0,1133.0,2010
1907,987,1695.0,1693.0,2010
1907,17509,,,2010
1907,16666,,,2010
1907,3992,2534.0,2531.0,2010
1907,17511,,,2010
1907,17528,,,2010
1907,1829,14.0,14.0,2010
1907,17517,,,2010
1907,17522,,,2010
1907,17531,,,2010
1907,3426,,,2010
1908,67,5.0,5.0,2010
1908,155,95.0,94.0,2010
1908,2022,622.0,620.0,2010
1908,2523,213.0,211.0,2010
1908,3171,1144.0,1140.0,2010
1908,4705,,,2010
1908,187,45.0,44.0,2010
1912,2252,1303.0,1303.0,2010
1912,5674,,,2010
1912,5676,,,2010
1912,9677,,,2010
1912,10883,,,2010
1912,17542,,,2010
1912,9694,4515.0,4514.0,2010
1914,630,197.0,197.0,2010
1915,17572,,,2010
1920,486,168.0,168.0,2010
1921,2940,915.0,915.0,2010
1921,475,86.0,86.0,2010
1925,333,30.0,30.0,2010
1925,6850,,,2010
1925,1541,835.0,834.0,2010
1925,2204,,,2010
1925,759,407.0,406.0,2010
1925,5963,,,2010
1925,816,31.0,30.0,2010
1925,1188,79.0,77.0,2010
1925,2383,175.0,172.0,2010
1925,17633,,,2010
1925,2210,,,2010
1925,9934,,,2010
1925,768,889.0,883.0,2010
1925,460,83.0,80.0,2010
1925,4173,,,2010
1925,779,1.0,1.0,2010
1925,2850,529.0,522.0,2010
1925,11393,,,2010
1925,1678,325.0,319.0,2010
1925,498,52.0,49.0,2010
1925,2940,555.0,545.0,2010
1925,16017,2513.0,2500.0,2010
1925,209,12.0,11.0,2010
1925,1098,882.0,869.0,2010
1925,691,261.0,253.0,2010
1925,4774,277.0,268.0,2010
1925,4891,57.0,52.0,2010
1925,1866,218.0,209.0,2010
1925,6445,,,2010
1925,1863,575.0,559.0,2010
1925,972,205.0,196.0,2010
1925,4239,630.0,612.0,2010
1925,7760,,,2010
1925,8274,258.0,247.0,2010
1925,8730,,,2010
1925,4231,819.0,799.0,2010
1925,17634,,,2010
1930,17660,,,2010
1930,17683,,,2010
1930,2100,357.0,357.0,2010
1930,17656,,,2010
1930,17669,,,2010
1930,17674,,,2010
1930,17684,,,2010
1930,17676,,,2010
1930,12805,,,2010
1931,182,44.0,44.0,2010
1931,15143,,,2010
1931,5950,1370.0,1369.0,2010
1931,5027,593.0,592.0,2010
1931,3065,3619.0,3616.0,2010
1931,3030,1079.0,1077.0,2010
1931,2818,4841.0,4836.0,2010
1931,2020,1363.0,1360.0,2010
1931,17688,,,2010
1931,1242,224.0,223.0,2010
1931,868,59.0,58.0,2010
1931,757,220.0,218.0,2010
1931,733,371.0,367.0,2010
1931,691,323.0,319.0,2010
1931,526,708.0,701.0,2010
1931,227,3.0,3.0,2010
1931,208,309.0,304.0,2010
1931,1106,497.0,489.0,2010
1931,17689,,,2010
1931,748,108.0,105.0,2010
1931,9160,4460.0,4444.0,2010
1931,5925,2032.0,2017.0,2010
1934,3483,,,2010
1934,15325,4725.0,4725.0,2010
1934,8392,,,2010
1934,2086,525.0,525.0,2010
1934,17716,,,2010
1934,2095,,,2010
1934,10244,,,2010
1934,17720,,,2010
1934,10228,3764.0,3763.0,2010
1934,2097,,,2010
1934,4980,2471.0,2470.0,2010
1934,17713,,,2010
1934,1857,815.0,814.0,2010
1934,9089,,,2010
1934,2099,,,2010
1934,17725,,,2010
1934,3554,,,2010
1934,17727,,,2010
1934,3324,524.0,524.0,2010
1934,2102,391.0,391.0,2010
1934,17726,,,2010
1934,2115,,,2010
1934,5083,1681.0,1677.0,2010
1934,5563,,,2010
1934,2094,260.0,260.0,2010
1934,10233,,,2010
1934,10237,3461.0,3454.0,2010
1934,2746,919.0,914.0,2010
1934,375,307.0,306.0,2010
1934,17714,,,2010
1934,374,236.0,236.0,2010
1934,1922,1204.0,1196.0,2010
1934,1912,,,2010
1934,2098,,,2010
1934,3552,,,2010
1934,379,1115.0,1107.0,2010
1935,17728,,,2010
1954,257,19.0,19.0,2010
1954,292,10.0,10.0,2010
1954,328,960.0,958.0,2010
1954,466,297.0,295.0,2010
1954,2083,322.0,319.0,2010
1954,295,12.0,11.0,2010
1954,298,80.0,77.0,2010
1954,331,200.0,196.0,2010
1954,485,,,2010
1954,547,4796.0,4788.0,2010
1954,701,79.0,76.0,2010
1954,1613,335.0,327.0,2010
1955,6213,,,2010
1955,7826,,,2010
1959,89,6.0,6.0,2010
1959,17891,,,2010
1963,89,56.0,56.0,2010
1963,257,1.0,1.0,2010
1963,461,26.0,25.0,2010
1963,466,43.0,41.0,2010
1964,14435,799.0,799.0,2010
1965,285,25.0,25.0,2010
1965,67,2.0,2.0,2010
1965,290,78.0,76.0,2010
1965,294,160.0,157.0,2010
1965,320,89.0,86.0,2010
1965,525,1.0,1.0,2010
1965,680,278.0,272.0,2010
1965,6562,,,2010
1965,11079,631.0,624.0,2010
1965,17914,,,2010
1965,292,224.0,218.0,2010
1965,300,57.0,54.0,2010
1965,17913,,,2010
1965,4566,697.0,687.0,2010
1966,230,60.0,60.0,2010
1972,1222,3274.0,3274.0,2010
1972,3440,1673.0,1673.0,2010
1972,5346,2564.0,2563.0,2010
1972,2165,,,2010
1972,7060,1183.0,1183.0,2010
1975,17961,,,2010
1975,1946,4.0,4.0,2010
1975,17965,,,2010
1975,610,3390.0,3389.0,2010
1975,14760,,,2010
1975,17960,,,2010
1975,17968,,,2010
1975,1961,,,2010
1975,11520,,,2010
1975,17966,,,2010
1975,4726,,,2010
1975,17971,,,2010
1975,1747,743.0,742.0,2010
1977,81,100.0,100.0,2010
1977,1708,,,2010
1977,1424,218.0,217.0,2010
1977,1418,349.0,347.0,2010
1977,1130,702.0,699.0,2010
1977,1109,216.0,215.0,2010
1977,1098,29.0,29.0,2010
1977,621,659.0,654.0,2010
1977,454,,,2010
1977,436,98.0,97.0,2010
1977,418,39.0,38.0,2010
1977,227,3.0,3.0,2010
1977,190,4.0,3.0,2010
1977,162,243.0,235.0,2010
1977,154,8.0,6.0,2010
1977,113,,,2010
1977,1770,,,2010
1977,5549,981.0,968.0,2010
1978,707,20.0,20.0,2010
1978,841,139.0,138.0,2010
1978,918,65.0,64.0,2010
1978,917,22.0,21.0,2010
1978,959,48.0,46.0,2010
1978,220,49.0,46.0,2010
1978,2347,460.0,454.0,2010
1978,4180,566.0,559.0,2010
1978,1358,120.0,115.0,2010
1978,1803,578.0,569.0,2010
1978,2790,2323.0,2313.0,2010
1978,1249,78.0,73.0,2010
1978,1810,188.0,180.0,2010
1978,2346,264.0,255.0,2010
1978,2343,115.0,109.0,2010
1978,951,317.0,306.0,2010
1978,4165,1623.0,1608.0,2010
1978,4460,873.0,858.0,2010
1980,17994,,,2010
1989,15679,,,2010
1989,15667,,,2010
1989,3863,,,2010
1989,69,4049.0,4049.0,2010
1989,18055,,,2010
1989,18051,,,2010
1989,18050,,,2010
1989,18045,,,2010
1989,18044,,,2010
1989,18043,,,2010
1989,18042,,,2010
1989,18040,,,2010
1989,18039,,,2010
1989,18038,,,2010
1989,18035,,,2010
